id,fecha,hora,velocidad_kmh,rafaga_kmh,direccion,direccion_rafaga
7259,2026-07-07,03:15:00,0.0,1.6,SW,SW
7260,2026-07-07,03:30:00,0.0,3.2,WSW,WSW
7261,2026-07-07,03:45:00,0.0,0.0,,
7262,2026-07-07,04:00:00,0.0,3.2,WSW,WSW
7263,2026-07-07,04:15:00,0.0,1.6,NNW,NW
7264,2026-07-07,04:30:00,0.0,4.8,SSW,W
7265,2026-07-07,04:45:00,0.0,3.2,W,W
7266,2026-07-07,05:00:00,0.0,0.0,,
7267,2026-07-07,05:15:00,0.0,4.8,WSW,WNW
7268,2026-07-07,05:30:00,1.6,8.0,WSW,WSW
7269,2026-07-07,05:45:00,0.0,4.8,W,W
7270,2026-07-07,06:00:00,0.0,0.0,,
7271,2026-07-07,06:15:00,0.0,0.0,,
7272,2026-07-07,06:30:00,0.0,0.0,,
7273,2026-07-07,06:45:00,0.0,0.0,,
7274,2026-07-07,07:00:00,0.0,0.0,,
7275,2026-07-07,07:15:00,0.0,0.0,,
7276,2026-07-07,07:30:00,0.0,0.0,,
7277,2026-07-07,07:45:00,0.0,0.0,,
7278,2026-07-07,08:00:00,0.0,0.0,,
7279,2026-07-07,08:15:00,0.0,0.0,,
7280,2026-07-07,08:30:00,1.6,6.4,W,W
7281,2026-07-07,08:45:00,0.0,4.8,WSW,WSW
7282,2026-07-07,09:00:00,1.6,6.4,W,W
7283,2026-07-07,09:15:00,0.0,6.4,WSW,WSW
7284,2026-07-07,09:30:00,0.0,8.0,NW,W
7285,2026-07-07,09:45:00,1.6,6.4,WSW,NNW
7286,2026-07-07,10:00:00,0.0,4.8,NNW,NNW
7287,2026-07-07,10:15:00,0.0,4.8,NW,NW
7288,2026-07-07,10:30:00,0.0,3.2,S,WSW
7289,2026-07-07,10:45:00,1.6,12.9,SW,SW
7290,2026-07-07,11:00:00,3.2,11.3,WSW,WSW
7291,2026-07-07,11:15:00,0.0,6.4,E,ESE
7292,2026-07-07,11:30:00,1.6,6.4,NW,NNW
7293,2026-07-07,11:45:00,1.6,6.4,NW,NNW
7294,2026-07-07,12:00:00,1.6,8.0,SW,NNW
7295,2026-07-07,12:15:00,1.6,11.3,WNW,NW
7296,2026-07-07,12:30:00,1.6,9.7,NW,E
7297,2026-07-07,12:45:00,1.6,8.0,WSW,WSW
7298,2026-07-07,13:00:00,1.6,8.0,NW,NNW
7299,2026-07-07,13:15:00,1.6,9.7,SW,WSW
7300,2026-07-07,13:30:00,1.6,8.0,W,WSW
7301,2026-07-07,13:45:00,1.6,16.1,NNW,NW
7302,2026-07-07,14:00:00,1.6,9.7,WNW,NW
7303,2026-07-07,14:15:00,1.6,9.7,WSW,WSW
7304,2026-07-07,14:30:00,3.2,9.7,WSW,NW
7305,2026-07-07,14:45:00,1.6,9.7,W,NNW
7306,2026-07-07,15:00:00,1.6,11.3,WNW,NNW
7307,2026-07-07,15:15:00,0.0,4.8,E,E
7308,2026-07-07,15:30:00,1.6,11.3,SSW,W
7309,2026-07-07,15:45:00,3.2,14.5,W,NW
7310,2026-07-07,16:00:00,4.8,17.7,NW,NNW
7311,2026-07-07,16:15:00,4.8,16.1,WNW,NNW
7312,2026-07-07,16:30:00,3.2,14.5,W,W
7313,2026-07-07,16:45:00,3.2,12.9,WSW,NNW
7314,2026-07-07,17:00:00,1.6,14.5,SW,NNW
7315,2026-07-07,17:15:00,0.0,6.4,NNW,NNW
7316,2026-07-07,17:30:00,1.6,8.0,N,NW
7317,2026-07-07,17:45:00,1.6,12.9,WNW,W
7318,2026-07-07,18:00:00,1.6,11.3,WNW,WSW
7319,2026-07-07,18:15:00,3.2,11.3,NNW,NW
7320,2026-07-07,18:30:00,3.2,12.9,NNW,NNW
7321,2026-07-07,18:45:00,3.2,8.0,NW,NW
7322,2026-07-07,19:00:00,3.2,17.7,NW,NNW
7323,2026-07-07,19:15:00,1.6,12.9,WSW,NNW
7324,2026-07-07,19:30:00,1.6,8.0,NW,NNW
7325,2026-07-07,19:45:00,1.6,8.0,NW,NNW
7326,2026-07-07,20:00:00,1.6,8.0,N,N
7327,2026-07-07,20:15:00,1.6,8.0,WSW,W
7328,2026-07-07,20:30:00,1.6,9.7,WNW,W
7329,2026-07-07,20:45:00,0.0,6.4,WSW,WNW
7330,2026-07-07,21:00:00,0.0,4.8,ENE,ENE
7331,2026-07-07,21:15:00,0.0,3.2,SW,E
7332,2026-07-07,21:30:00,1.6,8.0,SW,WSW
7333,2026-07-07,21:45:00,3.2,12.9,S,SW
7334,2026-07-07,22:00:00,1.6,6.4,WSW,SW
7335,2026-07-07,22:15:00,1.6,8.0,S,SW
7336,2026-07-07,22:30:00,1.6,12.9,S,SW
7337,2026-07-07,22:45:00,1.6,9.7,SSW,WSW
7338,2026-07-07,23:00:00,1.6,8.0,SSW,SW
7339,2026-07-07,23:15:00,1.6,9.7,WSW,SW
7340,2026-07-07,23:30:00,0.0,4.8,SSW,SW
7341,2026-07-07,23:45:00,1.6,8.0,W,SW
7342,2026-07-08,00:15:00,0.0,4.8,SSW,SW
7343,2026-07-08,00:30:00,0.0,3.2,SW,SW
7344,2026-07-08,00:45:00,0.0,1.6,SW,SW
7345,2026-07-08,01:00:00,0.0,4.8,W,W
7346,2026-07-08,01:15:00,0.0,4.8,SSW,SSW
7347,2026-07-08,01:30:00,0.0,8.0,SW,WSW
7348,2026-07-08,01:45:00,0.0,1.6,SW,SW
7349,2026-07-08,02:00:00,0.0,0.0,,
7350,2026-07-08,02:15:00,0.0,1.6,WSW,WSW
7351,2026-07-08,02:30:00,0.0,1.6,NNW,WSW
7352,2026-07-08,02:45:00,0.0,3.2,W,W
7353,2026-07-08,03:00:00,1.6,6.4,WSW,W
7354,2026-07-08,03:15:00,1.6,8.0,NW,W
7355,2026-07-08,03:30:00,0.0,4.8,WSW,W
7356,2026-07-08,03:45:00,1.6,6.4,WSW,SW
7357,2026-07-08,04:00:00,1.6,8.0,SSW,SW
7358,2026-07-08,04:15:00,1.6,9.7,S,SW
7359,2026-07-08,04:30:00,1.6,8.0,SSE,SSW
7360,2026-07-08,04:45:00,0.0,6.4,E,NE
7361,2026-07-08,05:00:00,1.6,8.0,SW,WSW
7362,2026-07-08,05:15:00,1.6,4.8,SSW,WSW
7363,2026-07-08,05:30:00,0.0,8.0,WSW,SW
7364,2026-07-08,05:45:00,1.6,6.4,SW,WSW
7365,2026-07-08,06:00:00,1.6,6.4,SW,SW
7366,2026-07-08,06:15:00,1.6,9.7,S,SW
7367,2026-07-08,06:30:00,0.0,6.4,SW,SSW
7368,2026-07-08,06:45:00,0.0,4.8,WSW,W
7369,2026-07-08,07:00:00,0.0,6.4,SSW,WSW
7370,2026-07-08,07:15:00,1.6,8.0,WSW,W
7371,2026-07-08,07:30:00,0.0,4.8,WSW,WSW
7372,2026-07-08,07:45:00,0.0,4.8,SSW,SW
7373,2026-07-08,08:00:00,0.0,3.2,W,W
7374,2026-07-08,08:15:00,0.0,6.4,SW,WSW
7375,2026-07-08,08:30:00,0.0,6.4,W,WSW
7376,2026-07-08,08:45:00,0.0,8.0,SSW,NW
7377,2026-07-08,09:00:00,0.0,4.8,E,E
7378,2026-07-08,09:15:00,0.0,1.6,SSW,WSW
7379,2026-07-08,09:30:00,0.0,3.2,ESE,E
7380,2026-07-08,09:45:00,0.0,3.2,W,W
7381,2026-07-08,10:00:00,0.0,4.8,SSW,SSW
7382,2026-07-08,10:15:00,0.0,4.8,SW,SW
7383,2026-07-08,10:30:00,1.6,3.2,ENE,E
7384,2026-07-08,10:45:00,1.6,8.0,ESE,E
7385,2026-07-08,11:00:00,1.6,8.0,NW,NW
7386,2026-07-08,11:15:00,1.6,8.0,NW,NW
7387,2026-07-08,11:30:00,1.6,6.4,SE,E
7388,2026-07-08,11:45:00,1.6,9.7,WNW,NNW
7389,2026-07-08,12:00:00,1.6,8.0,WNW,W
7390,2026-07-08,12:15:00,1.6,8.0,SSW,SW
7391,2026-07-08,12:30:00,1.6,8.0,E,E
7392,2026-07-08,12:45:00,0.0,4.8,W,W
7393,2026-07-08,13:00:00,1.6,9.7,SSE,WSW
7394,2026-07-08,13:15:00,1.6,6.4,WSW,WSW
7395,2026-07-08,13:30:00,1.6,6.4,W,NNW
7396,2026-07-08,13:45:00,0.0,8.0,N,NNW
7397,2026-07-08,14:00:00,0.0,4.8,W,ENE
7398,2026-07-08,14:15:00,1.6,9.7,NW,NW
7399,2026-07-08,14:30:00,1.6,8.0,SW,WSW
7400,2026-07-08,14:45:00,1.6,6.4,W,NNW
7401,2026-07-08,15:00:00,0.0,3.2,NNW,NNW
7402,2026-07-08,15:15:00,0.0,3.2,WNW,SW
7403,2026-07-08,15:30:00,0.0,6.4,ENE,N
7404,2026-07-08,15:45:00,1.6,6.4,WNW,N
7405,2026-07-08,16:00:00,1.6,12.9,W,W
7406,2026-07-08,16:15:00,4.8,16.1,SW,W
7407,2026-07-08,16:30:00,3.2,12.9,WSW,NNW
7408,2026-07-08,16:45:00,6.4,16.1,SW,W
7409,2026-07-08,17:00:00,4.8,16.1,WNW,WSW
7410,2026-07-08,17:15:00,4.8,14.5,WNW,W
7411,2026-07-08,17:30:00,6.4,20.9,WSW,W
7412,2026-07-08,17:45:00,4.8,12.9,WSW,W
7413,2026-07-08,18:00:00,1.6,9.7,W,NW
7414,2026-07-08,18:15:00,1.6,8.0,ENE,E
7415,2026-07-08,18:30:00,1.6,6.4,N,E
7416,2026-07-08,18:45:00,1.6,12.9,NW,NW
7417,2026-07-08,19:00:00,0.0,8.0,SSW,ESE
7418,2026-07-08,19:15:00,3.2,9.7,E,E
7419,2026-07-08,19:30:00,3.2,9.7,SSE,E
7420,2026-07-08,19:45:00,1.6,9.7,E,E
7421,2026-07-08,20:00:00,0.0,4.8,E,E
7422,2026-07-08,20:15:00,3.2,9.7,E,E
7423,2026-07-08,20:30:00,1.6,8.0,E,E
7424,2026-07-08,20:45:00,0.0,3.2,SE,E
7425,2026-07-08,21:00:00,0.0,0.0,,
7426,2026-07-08,21:15:00,0.0,0.0,,
7427,2026-07-08,21:30:00,0.0,0.0,,
7428,2026-07-08,21:45:00,0.0,0.0,,
7429,2026-07-08,22:00:00,0.0,0.0,,
7430,2026-07-08,22:15:00,0.0,0.0,,
7431,2026-07-08,22:30:00,0.0,0.0,,
7432,2026-07-08,22:45:00,0.0,0.0,,
7433,2026-07-08,23:00:00,0.0,0.0,,
7434,2026-07-08,23:15:00,0.0,0.0,,
7435,2026-07-08,23:30:00,0.0,0.0,,
7436,2026-07-08,23:45:00,0.0,0.0,,
7437,2026-07-09,00:15:00,0.0,0.0,,
7438,2026-07-09,00:30:00,0.0,0.0,,
7439,2026-07-09,00:45:00,0.0,0.0,,
7440,2026-07-09,01:00:00,0.0,0.0,,
7441,2026-07-09,01:15:00,0.0,0.0,,
7442,2026-07-09,01:30:00,0.0,0.0,,
7443,2026-07-09,01:45:00,0.0,0.0,,
7444,2026-07-09,02:00:00,0.0,0.0,,
7445,2026-07-09,02:15:00,0.0,0.0,,
7446,2026-07-09,02:30:00,0.0,0.0,,
7447,2026-07-09,02:45:00,0.0,0.0,,
7448,2026-07-09,03:00:00,0.0,0.0,,
7449,2026-07-09,03:15:00,0.0,0.0,,
7450,2026-07-09,03:30:00,0.0,0.0,,
7451,2026-07-09,03:45:00,0.0,0.0,,
7452,2026-07-09,04:00:00,0.0,0.0,,
7453,2026-07-09,04:15:00,0.0,0.0,,
7454,2026-07-09,04:30:00,0.0,0.0,,
7455,2026-07-09,04:45:00,0.0,0.0,,
7456,2026-07-09,05:00:00,0.0,0.0,,
7457,2026-07-09,05:15:00,0.0,0.0,,
7458,2026-07-09,05:30:00,0.0,0.0,,
7459,2026-07-09,05:45:00,0.0,0.0,,
7460,2026-07-09,06:00:00,0.0,0.0,,
7461,2026-07-09,06:15:00,0.0,0.0,,
7462,2026-07-09,06:30:00,0.0,0.0,,
7463,2026-07-09,06:45:00,0.0,0.0,,
7464,2026-07-09,07:00:00,0.0,0.0,,
7465,2026-07-09,07:15:00,0.0,0.0,,
7466,2026-07-09,07:30:00,0.0,0.0,,
7467,2026-07-09,07:45:00,0.0,0.0,,
7468,2026-07-09,08:00:00,0.0,0.0,,
7469,2026-07-09,08:15:00,0.0,0.0,,
7470,2026-07-09,08:30:00,0.0,1.6,NE,WSW
7471,2026-07-09,08:45:00,0.0,6.4,WNW,W
7472,2026-07-09,09:00:00,0.0,6.4,WNW,NW
7473,2026-07-09,09:15:00,0.0,6.4,S,E
7474,2026-07-09,09:30:00,0.0,4.8,E,E
7475,2026-07-09,09:45:00,1.6,6.4,ENE,ENE
7476,2026-07-09,10:00:00,0.0,6.4,ESE,ENE
7477,2026-07-09,10:15:00,1.6,8.0,E,E
7478,2026-07-09,10:30:00,3.2,9.7,NE,E
7479,2026-07-09,10:45:00,1.6,6.4,E,ENE
7480,2026-07-09,11:00:00,0.0,4.8,ENE,NNW
7481,2026-07-09,11:15:00,0.0,6.4,S,SW
7482,2026-07-09,11:30:00,1.6,6.4,E,E
7483,2026-07-09,11:45:00,1.6,6.4,E,ENE
7484,2026-07-09,12:00:00,0.0,6.4,E,ENE
7485,2026-07-09,12:15:00,3.2,16.1,ESE,E
7486,2026-07-09,12:30:00,1.6,6.4,E,E
7487,2026-07-09,12:45:00,3.2,9.7,E,E
7488,2026-07-09,13:00:00,0.0,4.8,N,ENE
7489,2026-07-09,13:15:00,1.6,8.0,SW,E
7490,2026-07-09,13:30:00,1.6,8.0,SSE,E
7491,2026-07-09,13:45:00,0.0,6.4,SW,SW
7492,2026-07-09,14:00:00,0.0,8.0,E,ENE
7493,2026-07-09,14:15:00,0.0,6.4,SSE,ENE
7494,2026-07-09,14:30:00,1.6,8.0,W,NW
7495,2026-07-09,14:45:00,1.6,6.4,E,E
7496,2026-07-09,15:00:00,3.2,14.5,E,E
7497,2026-07-09,15:15:00,6.4,11.3,E,E
7498,2026-07-09,15:30:00,1.6,8.0,E,E
7499,2026-07-09,15:45:00,0.0,3.2,E,E
7500,2026-07-09,16:00:00,1.6,6.4,E,E
7501,2026-07-09,16:15:00,1.6,9.7,ENE,E
7502,2026-07-09,16:30:00,0.0,4.8,SSE,E
7503,2026-07-09,16:45:00,1.6,6.4,NE,E
7504,2026-07-09,17:00:00,0.0,3.2,E,E
7505,2026-07-09,17:15:00,0.0,3.2,ENE,SW
7506,2026-07-09,17:30:00,1.6,9.7,W,W
7507,2026-07-09,17:45:00,1.6,8.0,WSW,W
7508,2026-07-09,18:00:00,1.6,9.7,WNW,WNW
7509,2026-07-09,18:15:00,3.2,14.5,WSW,W
7510,2026-07-09,18:30:00,3.2,14.5,WNW,WSW
7511,2026-07-09,18:45:00,6.4,20.9,WNW,WSW
7512,2026-07-09,19:00:00,4.8,16.1,WSW,W
7513,2026-07-09,19:15:00,3.2,11.3,S,W
7514,2026-07-09,19:30:00,4.8,14.5,WSW,WSW
7515,2026-07-09,19:45:00,3.2,12.9,WSW,WSW
7516,2026-07-09,20:00:00,3.2,9.7,SSW,SW
7517,2026-07-09,20:15:00,3.2,9.7,SSW,SW
7518,2026-07-09,20:30:00,1.6,9.7,SW,WSW
7519,2026-07-09,20:45:00,0.0,4.8,WSW,WSW
7520,2026-07-09,21:00:00,0.0,4.8,WSW,SSW
7521,2026-07-09,21:15:00,0.0,3.2,WSW,WSW
7522,2026-07-09,21:30:00,0.0,1.6,SW,SW
7523,2026-07-09,21:45:00,0.0,1.6,SW,NE
7524,2026-07-09,22:00:00,0.0,3.2,E,WSW
7525,2026-07-09,22:15:00,0.0,3.2,WSW,WSW
7526,2026-07-09,22:30:00,0.0,0.0,,
7527,2026-07-09,22:45:00,0.0,0.0,,
7528,2026-07-09,23:00:00,0.0,0.0,,
7529,2026-07-09,23:15:00,0.0,0.0,,
7530,2026-07-09,23:30:00,0.0,0.0,,
7531,2026-07-09,23:45:00,0.0,0.0,,
7532,2026-07-10,00:15:00,0.0,0.0,,
7533,2026-07-10,00:30:00,0.0,0.0,,
7534,2026-07-10,00:45:00,0.0,0.0,,
7535,2026-07-10,01:00:00,0.0,0.0,,
7536,2026-07-10,01:15:00,0.0,0.0,,
7537,2026-07-10,01:30:00,0.0,0.0,,
7538,2026-07-10,01:45:00,0.0,0.0,,
7539,2026-07-10,02:00:00,0.0,0.0,,
7540,2026-07-10,02:15:00,0.0,0.0,,
7541,2026-07-10,02:30:00,0.0,0.0,,
7542,2026-07-10,02:45:00,0.0,0.0,,
7543,2026-07-10,03:00:00,0.0,0.0,,
7544,2026-07-10,03:15:00,0.0,0.0,,
7545,2026-07-10,03:30:00,0.0,0.0,,
7546,2026-07-10,03:45:00,0.0,0.0,,
7547,2026-07-10,04:00:00,0.0,0.0,,
7548,2026-07-10,04:15:00,0.0,0.0,,
7549,2026-07-10,04:30:00,0.0,0.0,,
7550,2026-07-10,04:45:00,0.0,0.0,,
7551,2026-07-10,05:00:00,0.0,0.0,,
7552,2026-07-10,05:15:00,0.0,0.0,,
7553,2026-07-10,05:30:00,0.0,0.0,,
7554,2026-07-10,05:45:00,0.0,0.0,,
7555,2026-07-10,06:00:00,0.0,0.0,,
7556,2026-07-10,06:15:00,0.0,0.0,,
7557,2026-07-10,06:30:00,0.0,0.0,,
7558,2026-07-10,06:45:00,0.0,0.0,,
7559,2026-07-10,07:00:00,0.0,0.0,,
7560,2026-07-10,07:15:00,0.0,0.0,,
7561,2026-07-10,07:30:00,0.0,0.0,,
7562,2026-07-10,07:45:00,0.0,0.0,,
7563,2026-07-10,08:00:00,0.0,0.0,,
7564,2026-07-10,08:15:00,0.0,0.0,,
7565,2026-07-10,08:30:00,0.0,3.2,SSW,SSW
7566,2026-07-10,08:45:00,0.0,1.6,NNE,NNE
7567,2026-07-10,09:00:00,0.0,4.8,E,ENE
7568,2026-07-10,09:15:00,0.0,4.8,E,E
7569,2026-07-10,09:30:00,0.0,1.6,NE,W
7570,2026-07-10,09:45:00,0.0,3.2,NE,NE
7571,2026-07-10,10:00:00,0.0,6.4,NW,NW
7572,2026-07-10,10:15:00,1.6,6.4,NW,E
7573,2026-07-10,10:30:00,0.0,6.4,E,WSW
7574,2026-07-10,10:45:00,0.0,4.8,ENE,NE
7575,2026-07-10,11:00:00,0.0,3.2,ENE,WSW
7576,2026-07-10,11:15:00,0.0,4.8,ENE,SW
7577,2026-07-10,11:30:00,1.6,4.8,E,ENE
7578,2026-07-10,11:45:00,1.6,6.4,E,E
7579,2026-07-10,12:00:00,1.6,4.8,WSW,WSW
7580,2026-07-10,12:15:00,0.0,3.2,SW,E
7581,2026-07-10,12:30:00,0.0,6.4,ENE,ENE
7582,2026-07-10,12:45:00,0.0,4.8,NW,NNW
7583,2026-07-10,13:00:00,1.6,11.3,WSW,NW
7584,2026-07-10,13:15:00,1.6,8.0,NW,NNW
7585,2026-07-10,13:30:00,1.6,8.0,NW,W
7586,2026-07-10,13:45:00,1.6,8.0,WNW,E
7587,2026-07-10,14:00:00,1.6,8.0,SW,SW
7588,2026-07-10,14:15:00,1.6,12.9,W,NNW
7589,2026-07-10,14:30:00,1.6,9.7,NW,NNW
7590,2026-07-10,14:45:00,1.6,6.4,E,NNW
7591,2026-07-10,15:00:00,1.6,6.4,NNW,NNW
7592,2026-07-10,15:15:00,3.2,9.7,WSW,NW
7593,2026-07-10,15:30:00,1.6,11.3,NW,NNW
7594,2026-07-10,15:45:00,3.2,11.3,NNW,NNW
7595,2026-07-10,16:00:00,4.8,22.5,N,NW
7596,2026-07-10,16:15:00,6.4,25.7,NNW,NW
7597,2026-07-10,16:30:00,8.0,24.1,WSW,W
7598,2026-07-10,16:45:00,8.0,20.9,WNW,W
7599,2026-07-10,17:00:00,8.0,17.7,WNW,W
7600,2026-07-10,17:15:00,9.7,22.5,WNW,WSW
7601,2026-07-10,17:30:00,4.8,14.5,WSW,WSW
7602,2026-07-10,17:45:00,3.2,17.7,WNW,NNE
7603,2026-07-10,18:00:00,1.6,9.7,S,SW
7604,2026-07-10,18:15:00,1.6,14.5,S,SSW
7605,2026-07-10,18:30:00,0.0,4.8,WSW,WSW
7606,2026-07-10,18:45:00,1.6,9.7,WNW,W
7607,2026-07-10,19:00:00,1.6,8.0,WSW,WSW
7608,2026-07-10,19:15:00,0.0,3.2,WSW,W
7609,2026-07-10,19:30:00,0.0,4.8,ENE,ENE
7610,2026-07-10,19:45:00,0.0,1.6,E,E
7611,2026-07-10,20:00:00,0.0,1.6,NE,NE
7612,2026-07-10,20:15:00,0.0,3.2,NE,NE
7613,2026-07-10,20:30:00,0.0,1.6,ENE,ENE
7614,2026-07-10,20:45:00,0.0,3.2,SSW,SW
7615,2026-07-10,21:00:00,0.0,0.0,,
7616,2026-07-10,21:15:00,0.0,1.6,ENE,ENE
7617,2026-07-10,21:30:00,0.0,3.2,E,E
7618,2026-07-10,21:45:00,0.0,0.0,,
7619,2026-07-10,22:00:00,0.0,0.0,,
7620,2026-07-10,22:15:00,0.0,1.6,NE,NE
7621,2026-07-10,22:30:00,0.0,0.0,,
7622,2026-07-10,22:45:00,0.0,1.6,N,WNW
7623,2026-07-10,23:00:00,0.0,0.0,,
7624,2026-07-10,23:15:00,0.0,0.0,,
7625,2026-07-10,23:30:00,0.0,3.2,SSW,SSW
7626,2026-07-10,23:45:00,0.0,0.0,,
7627,2026-07-11,00:15:00,0.0,1.6,NNW,NNW
7628,2026-07-11,00:30:00,0.0,3.2,W,WNW
7629,2026-07-11,00:45:00,0.0,1.6,W,W
7630,2026-07-11,01:00:00,0.0,0.0,,
7631,2026-07-11,01:15:00,0.0,1.6,WSW,WSW
7632,2026-07-11,01:30:00,0.0,1.6,NW,NW
7633,2026-07-11,01:45:00,0.0,1.6,NW,NW
7634,2026-07-11,02:00:00,0.0,0.0,,
7635,2026-07-11,02:15:00,0.0,0.0,,
7636,2026-07-11,02:30:00,0.0,0.0,,
7637,2026-07-11,02:45:00,0.0,0.0,,
7638,2026-07-11,03:00:00,0.0,0.0,,
7639,2026-07-11,03:15:00,0.0,0.0,,
7640,2026-07-11,03:30:00,0.0,0.0,,
7641,2026-07-11,03:45:00,0.0,1.6,NNW,NNW
7642,2026-07-11,04:00:00,0.0,0.0,,
7643,2026-07-11,04:15:00,0.0,4.8,SSW,SSW
7644,2026-07-11,04:30:00,0.0,3.2,SW,SW
7645,2026-07-11,04:45:00,0.0,4.8,WSW,SSW
7646,2026-07-11,05:00:00,0.0,4.8,SW,SW
7647,2026-07-11,05:15:00,0.0,6.4,SSW,SSW
7648,2026-07-11,05:30:00,0.0,4.8,SSW,W
7649,2026-07-11,05:45:00,0.0,3.2,WSW,SW
7650,2026-07-11,06:00:00,0.0,3.2,W,W
7651,2026-07-11,06:15:00,0.0,1.6,W,W
7652,2026-07-11,06:30:00,0.0,4.8,WSW,SW
7653,2026-07-11,06:45:00,0.0,6.4,WSW,S
7654,2026-07-11,07:00:00,0.0,4.8,SW,SSW
7655,2026-07-11,07:15:00,0.0,4.8,WSW,WSW
7656,2026-07-11,07:30:00,0.0,4.8,WSW,W
7657,2026-07-11,07:45:00,0.0,3.2,WSW,WSW
7658,2026-07-11,08:00:00,0.0,3.2,NW,NW
7659,2026-07-11,08:15:00,0.0,1.6,W,NNE
7660,2026-07-11,08:30:00,0.0,0.0,,
7661,2026-07-11,08:45:00,0.0,1.6,NW,NW
7662,2026-07-11,09:00:00,0.0,1.6,NNW,ESE
7663,2026-07-11,09:15:00,0.0,4.8,NW,NW
7664,2026-07-11,09:30:00,1.6,11.3,WSW,WSW
7665,2026-07-11,09:45:00,1.6,9.7,SSW,WSW
7666,2026-07-11,10:00:00,3.2,11.3,SW,WSW
7667,2026-07-11,10:15:00,3.2,14.5,WNW,WSW
7668,2026-07-11,10:30:00,3.2,9.7,SW,WSW
7669,2026-07-11,10:45:00,1.6,11.3,WSW,W
7670,2026-07-11,11:00:00,1.6,9.7,SW,W
7671,2026-07-11,11:15:00,1.6,6.4,NNE,NNW
7672,2026-07-11,11:30:00,1.6,14.5,SE,SW
7673,2026-07-11,11:45:00,3.2,14.5,SSW,WSW
7674,2026-07-11,12:00:00,1.6,14.5,W,WSW
7675,2026-07-11,12:15:00,1.6,12.9,WSW,NNW
7676,2026-07-11,12:30:00,1.6,8.0,SW,N
7677,2026-07-11,12:45:00,1.6,9.7,SSW,WSW
7678,2026-07-11,13:00:00,1.6,12.9,SW,W
7679,2026-07-11,13:15:00,1.6,9.7,SSW,NW
7680,2026-07-11,13:30:00,3.2,14.5,WSW,W
7681,2026-07-11,13:45:00,3.2,16.1,NW,W
7682,2026-07-11,14:00:00,1.6,4.8,NW,NNW
7683,2026-07-11,14:15:00,1.6,11.3,SSW,W
7684,2026-07-11,14:30:00,3.2,14.5,SW,WSW
7685,2026-07-11,14:45:00,1.6,9.7,W,NNW
7686,2026-07-11,15:00:00,3.2,19.3,WNW,NNW
7687,2026-07-11,15:15:00,4.8,16.1,N,NNW
7688,2026-07-11,15:30:00,1.6,11.3,NW,NNW
7689,2026-07-11,15:45:00,1.6,9.7,SW,NW
7690,2026-07-11,16:00:00,3.2,16.1,WSW,WSW
7691,2026-07-11,16:15:00,3.2,14.5,SW,WSW
7692,2026-07-11,16:30:00,3.2,12.9,W,W
7693,2026-07-11,16:45:00,3.2,9.7,W,W
7694,2026-07-11,17:00:00,3.2,12.9,S,SW
7695,2026-07-11,17:15:00,3.2,14.5,WSW,WSW
7696,2026-07-11,17:30:00,3.2,9.7,NW,WSW
7697,2026-07-11,17:45:00,3.2,11.3,WNW,WSW
7698,2026-07-11,18:00:00,3.2,14.5,W,SW
7699,2026-07-11,18:15:00,1.6,8.0,SSW,WSW
7700,2026-07-11,18:30:00,0.0,3.2,W,E
7701,2026-07-11,18:45:00,0.0,4.8,E,E
7702,2026-07-11,19:00:00,1.6,9.7,ENE,E
7703,2026-07-11,19:15:00,1.6,6.4,SE,E
7704,2026-07-11,19:30:00,1.6,9.7,E,E
7705,2026-07-11,19:45:00,0.0,1.6,NE,NE
7706,2026-07-11,20:00:00,0.0,3.2,SW,SW
7707,2026-07-11,20:15:00,0.0,0.0,,
7708,2026-07-11,20:30:00,0.0,0.0,,
7709,2026-07-11,20:45:00,0.0,1.6,NE,NE
7710,2026-07-11,21:00:00,0.0,1.6,N,W
7711,2026-07-11,21:15:00,0.0,1.6,NNE,NNE
7712,2026-07-11,21:30:00,0.0,0.0,,
7713,2026-07-11,21:45:00,0.0,0.0,,
7714,2026-07-11,22:00:00,0.0,0.0,,
7715,2026-07-11,22:15:00,0.0,0.0,,
7716,2026-07-11,22:30:00,0.0,1.6,NW,NW
7717,2026-07-11,22:45:00,0.0,0.0,,
7718,2026-07-11,23:00:00,0.0,0.0,,
7719,2026-07-11,23:15:00,0.0,3.2,SSE,SSW
7720,2026-07-11,23:30:00,0.0,1.6,SSW,WNW
7721,2026-07-11,23:45:00,0.0,3.2,W,WNW
7722,2026-07-12,00:15:00,0.0,1.6,WNW,WNW
7723,2026-07-12,00:30:00,0.0,1.6,NE,NE
7724,2026-07-12,00:45:00,0.0,3.2,SSW,SSW
7725,2026-07-12,01:00:00,0.0,4.8,SSE,SW
7726,2026-07-12,01:15:00,0.0,6.4,SSW,WSW
7727,2026-07-12,01:30:00,0.0,6.4,SSW,WSW
7728,2026-07-12,01:45:00,1.6,6.4,SW,SW
7729,2026-07-12,02:00:00,1.6,8.0,WSW,W
7730,2026-07-12,02:15:00,1.6,8.0,WSW,WSW
7731,2026-07-12,02:30:00,0.0,4.8,W,SW
7732,2026-07-12,02:45:00,0.0,4.8,WSW,WSW
7733,2026-07-12,03:00:00,0.0,0.0,,
7734,2026-07-12,03:15:00,0.0,1.6,NNE,ENE
7735,2026-07-12,03:30:00,0.0,1.6,ENE,ENE
